20061008	15531520	19.7072	-103.6192	5.77	18 	20.0	39.0	 9.44  	355
20061011	08283752	19.4527	-103.771	50.37	13 	31.0	95.0	 7.89  	356
20061011	14073415	19.4485	-103.7267	5.52	21 	3.0	2.0	 1.19  	357
20061011	18591669	19.566	-103.7887	14.01	17 	7.0	5.0	 1.60  	358
20061012	00043037	19.9893	-103.9933	35.0	27 	32.0	99.0	16.50  	359
20061012	02023904	20.6872	-103.941	6.0	 7 	32.0	99.0	28.50  	360
20061013	00235630	19.4473	-103.4677	4.75	12 	6.0	3.0	 1.28  	361
20061013	06532162	19.5877	-104.4685	22.8	10 	28.0	99.0	 5.62  	362
20061013	10394850	19.1513	-103.1	34.0	 7 	4.0	47.0	 0.76  	363
20061013	23325913	19.4698	-103.804	20.05	29 	6.0	5.0	 2.00  	364
20061014	02350752	19.5042	-103.6342	9.73	30 	5.0	2.0	 1.24  	365
20061014	04544932	19.3812	-103.7577	5.25	10 	12.0	44.0	 5.62  	366
20061014	08041354	19.582	-103.8433	19.39	26 	7.0	8.0	 2.08  	367
20061016	10525340	19.4622	-103.4258	4.43	 9 	9.0	8.0	 1.24  	368
20061016	19493339	19.3577	-103.6145	34.01	 7 	22.0	69.0	 2.82  	369
20061017	18134882	19.7188	-103.615	4.62	30 	29.0	42.0	16.65  	370
20061019	02191324	19.4032	-103.5182	5.8	25 	3.0	3.0	 1.54  	371
20061019	11394224	19.5825	-103.3503	4.81	19 	8.0	12.0	 3.15  	372
20061019	14040162	19.5875	-103.4682	5.08	 7 	24.0	71.0	 5.52  	373
20061020	21570868	19.7532	-103.6972	5.09	11 	9.0	15.0	 3.19  	374
20061021	10263239	19.63	-103.951	4.75	23 	8.0	12.0	 3.36  	375
20061022	08160423	19.5715	-103.7842	20.52	14 	4.0	5.0	 1.00  	376
20061022	09255010	19.3162	-103.8627	53.0	15 	15.0	34.0	 3.78  	377
20061022	13565005	19.5372	-103.7237	22.0	13 	10.0	14.0	 1.76  	378
20061023	13540872	19.3902	-103.6568	21.15	 9 	15.0	21.0	 2.61  	379
20061025	03310951	9.0135	-3.1017	1.0	11 	0.0	0.0	51.86  	380
20061025	11464967	19.4088	-103.4013	28.0	17 	29.0	97.0	10.53  	381
20061026	01281794	19.417	-103.7605	39.0	 6 	32.0	99.0	 5.02  	382
20061026	05432407	19.5332	-103.8235	4.28	 6 	3.0	5.0	 0.38  	383
20061026	10564854	19.8482	-103.3832	7.0	11 	32.0	82.0	 7.28  	384
20061028	11374225	19.4215	-103.8198	6.0	14 	7.0	5.0	 1.46  	385
20061030	08374385	19.7735	-103.0252	68.0	12 	32.0	99.0	11.37  	386
20061030	11555340	19.4547	-103.7483	5.76	27 	3.0	4.0	 1.65  	387
20061030	15263476	19.5805	-103.5282	29.18	18 	17.0	24.0	 4.57  	388
20061103	17514167	19.4897	-103.4727	7.0	 4 	32.0	99.0	 3.61  	389
20061102	02533495	19.3527	-103.8583	18.4	11 	12.0	14.0	 1.56  	390
20061102	20262331	19.5755	-103.6283	45.0	10 	32.0	99.0	 8.93  	391
20061102	20504307	19.436	-103.8625	5.33	 8 	5.0	12.0	 1.81  	392
20061102	21080526	19.4593	-103.6673	48.52	10 	23.0	32.0	 3.43  	393
20061103	18002558	19.9913	-105.7278	1.0	13 	32.0	99.0	16.33  	394
20061104	07585209	19.6795	-104.0952	81.53	18 	29.0	72.0	 6.42  	395
20061105	18483154	19.282	-103.5943	19.39	14 	7.0	8.0	 1.96  	396
20061105	18500767	19.139	-103.7788	35.0	 5 	20.0	66.0	 3.18  	397
20061106	03515815	19.4382	-103.8237	19.34	24 	8.0	7.0	 2.15  	398
20061106	10440490	19.2488	-104.2092	24.35	20 	18.0	32.0	 6.70  	399
20061107	17243900	19.1867	-103.9433	3.0	 7 	29.0	99.0	 6.84  	400
20061107	20155697	19.8885	-103.6925	1.87	24 	22.0	27.0	 8.32  	401
20061108	06261224	19.823	-104.147	38.0	11 	32.0	89.0	 8.78  	402
20061109	21363575	19.4545	-103.7685	19.0	 4 	32.0	99.0	 9.64  	403
20061111	00395872	19.4788	-103.7953	3.5	14 	9.0	6.0	 2.57  	404
20061112	06583842	19.4557	-103.741	11.64	28 	5.0	3.0	 1.51  	405
20061112	12004441	19.4223	-103.753	5.66	29 	3.0	3.0	 1.62  	406
20061113	01353790	19.4592	-103.2365	22.45	 6 	11.0	54.0	 0.78  	407
20061113	03575166	19.4763	-103.8323	5.31	 6 	9.0	11.0	 1.50  	408
20061113	10173792	19.4162	-103.5522	4.64	21 	8.0	3.0	 1.68  	409
20061114	10080094	19.8033	-103.7248	4.5	10 	22.0	97.0	 5.92  	410
20061114	14180570	19.4028	-103.7442	15.29	 6 	6.0	60.0	 1.14  	411
20061116	04204790	19.4998	-103.1948	1.0	 7 	32.0	99.0	25.05  	412
20061116	04501898	19.2432	-103.6635	22.0	 6 	32.0	94.0	 5.46  	413
20061117	01500818	19.3895	-103.6932	5.64	18 	5.0	3.0	 1.74  	414
20061119	10495740	19.3603	-104.2248	28.83	 7 	6.0	3.0	 0.05  	415
20061121	03385649	19.4788	-103.7827	5.89	12 	2.0	2.0	 0.52  	416
20061122	03495436	19.4632	-103.8283	11.0	11 	32.0	99.0	28.49  	417
20061122	16004683	19.3348	-103.9618	3.64	17 	8.0	7.0	 1.84  	418
20061122	23054332	19.3245	-103.7852	5.83	15 	7.0	18.0	 3.97  	419
20061124	01452663	19.553	-103.785	5.45	10 	6.0	17.0	 2.79  	420
20061125	14165399	19.4187	-103.7528	39.0	 4 	32.0	99.0	20.35  	421
20061126	11151028	19.7257	-103.427	75.0	20 	32.0	95.0	11.55  	422
20061126	11163021	19.4643	-103.6168	70.0	17 	32.0	99.0	10.48  	423
20061127	23223068	20.5257	-103.817	1.0	 8 	32.0	99.0	24.99  	424
20061129	21030413	19.4175	-103.7768	4.89	 4 	14.0	29.0	 0.68  	425
20061129	23521654	19.6533	-103.5975	69.05	17 	29.0	84.0	 6.39  	426
20061130	03231781	19.4283	-103.7788	24.33	30 	17.0	15.0	 6.87  	427
20061130	04243121	19.6458	-103.981	4.75	27 	17.0	24.0	 8.29  	428
20061201	00503654	19.524	-103.765	6.0	 8 	29.0	66.0	 7.73  	429
20061201	07101856	19.4865	-103.6948	3.16	24 	12.0	2.0	 1.34  	430
20061201	10543042	19.4517	-103.7692	3.5	13 	3.0	3.0	 0.99  	431
20061201	13482099	19.4527	-103.845	3.54	 5 	12.0	7.0	 0.80  	432
20061201	21052068	19.4513	-103.8177	1.0	 5 	12.0	3.0	 0.19  	433
20061202	08052611	19.6217	-103.7675	2.54	20 	5.0	5.0	 1.54  	434
20061203	01015080	19.7543	-103.7498	22.0	 4 	32.0	99.0	 6.50  	435
20061203	20191694	19.66	-103.9037	4.25	32 	16.0	26.0	 9.06  	436
20061204	20593546	19.4298	-102.419	69.0	 7 	32.0	99.0	19.80  	437
20061204	22581037	19.2037	-102.4572	3.0	 9 	32.0	99.0	 9.09  	438
20061206	04201578	19.6098	-103.9325	4.25	17 	16.0	24.0	 6.69  	439
20061206	06474407	19.7493	-102.9802	33.13	27 	53.0	99.0	23.42  	440
20061207	03580138	19.5162	-103.8493	5.56	20 	2.0	3.0	 0.81  	441
20061207	18220652	19.1912	-103.7573	92.0	10 	32.0	92.0	 6.17  	442
20061207	21075210	19.5167	-103.7617	6.28	17 	4.0	2.0	 1.02  	443
20061208	05163142	19.5342	-103.7737	5.76	24 	2.0	2.0	 1.17  	444
20061210	19404672	19.3447	-103.5683	0.9	20 	27.0	2.0	 1.05  	445
20061211	10214138	19.4175	-103.8142	5.9	22 	3.0	6.0	 1.94  	446
20061212	10373215	19.5787	-103.8183	13.11	 5 	7.0	25.0	 0.82  	447
20061213	12493973	19.3647	-103.916	39.0	 8 	29.0	89.0	 4.70  	448
20061214	20560911	19.4888	-103.7807	5.91	13 	3.0	5.0	 1.23  	449
20061215	03103556	20.127	-103.6795	24.0	12 	21.0	99.0	 6.08  	450
20061216	20431709	19.4945	-103.6497	53.0	14 	32.0	99.0	 8.16  	451
20061217	19433605	20.0707	-102.677	15.0	 6 	32.0	99.0	20.95  	452
20061218	02361271	19.3032	-103.8013	25.0	 6 	27.0	99.0	 5.52  	453
20061218	03385084	19.5648	-103.7247	5.64	21 	5.0	3.0	 1.55  	454
20061218	03552324	19.4968	-103.7507	23.52	10 	11.0	18.0	 2.27  	455
20061218	08052735	19.496	-103.7208	16.32	23 	6.0	3.0	 1.53  	456
20061218	20454347	19.4532	-103.7627	5.94	25 	2.0	4.0	 1.38  	457
20061219	10520832	19.425	-103.7005	4.99	19 	7.0	2.0	 1.17  	458
20061222	15060375	19.3758	-103.6465	5.81	17 	5.0	3.0	 1.52  	459
20061224	17382302	19.5745	-103.7625	5.96	21 	3.0	4.0	 1.17  	460
20061226	02303915	19.4668	-103.76	3.92	10 	3.0	1.0	 0.51  	461
20061226	21452571	19.813	-103.897	33.0	 6 	32.0	99.0	 4.71  	462
20061227	14101674	19.505	-103.7345	36.0	 5 	32.0	99.0	 5.00  	463
20061227	18303382	19.4482	-103.6657	1.8	22 	8.0	1.0	 0.91  	464
20061228	04551055	19.182	-103.709	43.0	 6 	14.0	69.0	 1.73  	465
20061228	12532755	19.3687	-103.531	5.69	18 	5.0	4.0	 1.80  	466
20061229	01491727	19.4207	-103.7925	18.29	20 	6.0	9.0	 2.90  	467
20061229	12390840	19.4118	-103.631	5.74	22 	2.0	3.0	 1.18  	468
20061230	00462147	19.5992	-103.4525	35.0	12 	32.0	81.0	 8.51  	469
20061230	06370799	19.38	-103.8147	35.0	 7 	32.0	99.0	 7.35  	470
20061230	15111155	19.4825	-103.9417	11.78	15 	13.0	9.0	 2.09  	471
20061230	16394781	19.273	-103.6922	13.38	 9 	30.0	41.0	 5.47  	472
20061230	19214786	19.3837	-103.7013	9.0	 5 	32.0	99.0	 9.21  	473
20061231	02335767	19.3738	-103.7867	25.0	 7 	13.0	63.0	 2.12  	474
20070102	19573484	19.5295	-103.9212	11.18	 9 	7.0	9.0	 0.56  	475
20070103	05093758	19.5607	-103.8237	8.64	15 	9.0	14.0	 3.19  	476
20070104	01454802	20.5342	-104.085	4.0	 8 	32.0	99.0	13.83  	477
20070105	17211857	19.4498	-103.4612	45.0	12 	12.0	41.0	 2.80  	478
20070105	22092316	19.432	-103.6275	11.07	 6 	19.0	30.0	 2.01  	479
20070106	14140517	19.4632	-103.109	0.06	11 	21.0	63.0	 3.61  	480
20070106	20400569	19.4388	-103.7973	2.46	 7 	4.0	5.0	 0.39  	481
20070108	08055782	19.4617	-103.8392	10.42	 8 	8.0	15.0	 1.13  	482
20070108	12514766	19.4712	-103.7145	7.33	29 	4.0	2.0	 1.16  	483
20070108	14155100	19.674	-103.8865	5.0	17 	32.0	99.0	31.09  	484
20070109	21461973	19.5627	-103.8187	5.83	11 	8.0	17.0	 2.99  	485
20070111	08192273	19.3555	-103.8722	4.75	 8 	18.0	73.0	 6.28  	486
20070111	16453989	19.505	-103.6253	5.9	 7 	17.0	16.0	 1.80  	487
20070112	18265270	19.6053	-103.8377	5.87	 5 	8.0	24.0	 1.85  	488
20070113	14102118	18.201	-103.581	1.0	 6 	32.0	99.0	19.66  	489
20070114	05142244	19.4518	-103.5632	7.98	 7 	11.0	7.0	 1.00  	490
20070114	16210211	19.3637	-103.6438	5.25	11 	15.0	9.0	 3.25  	491
20070116	05421237	19.5327	-103.6915	6.0	 6 	24.0	98.0	 6.51  	492
20070116	05593403	19.4983	-103.8088	6.45	 6 	4.0	16.0	 0.67  	493
20070116	12475357	19.4905	-103.7338	4.04	20 	5.0	2.0	 1.24  	494
20070121	07333756	19.5128	-103.7495	5.61	28 	3.0	2.0	 1.27  	495
20070121	10420921	19.6822	-103.8015	39.03	24 	15.0	18.0	 4.99  	496
20070121	13535364	19.5983	-103.764	3.81	 9 	3.0	2.0	 0.64  	497
20070123	05590542	19.4583	-103.7238	24.9	 7 	15.0	53.0	 2.21  	498
20070123	18414097	19.292	-105.0547	2.12	 5 	26.0	97.0	 2.77  	499
20070124	08360747	19.4875	-103.766	3.94	 5 	7.0	5.0	 0.55  	500
20070125	07072687	19.3447	-103.513	15.88	16 	12.0	8.0	 2.10  	501
20070127	06180921	9.0202	-3.005	1.0	 5 	0.0	0.0	48.43  	502
20070127	11433599	19.4022	-103.6945	10.62	 8 	10.0	7.0	 0.99  	503
20070127	20051114	19.6395	-103.7627	2.0	 5 	32.0	99.0	40.68  	504
20070128	18165063	19.5073	-103.8487	55.0	 4 	32.0	99.0	14.94  	505
20070129	20073161	19.3222	-103.7108	6.0	13 	32.0	57.0	14.62  	507
20070129	20404042	20.7227	-103.9538	14.0	 6 	32.0	99.0	 9.30  	508
20070202	07171678	19.6537	-104.1218	6.0	11 	32.0	99.0	23.09  	510
20070202	09354241	18.7858	-104.5308	17.51	 9 	25.0	96.0	 3.11  	511
20070203	09512958	19.824	-103.6723	35.0	 7 	32.0	99.0	19.53  	512
20070203	18534303	19.6088	-103.6413	4.69	 9 	8.0	13.0	 1.87  	513
20070205	03211625	20.189	-102.9673	73.0	 6 	32.0	99.0	12.42  	514
20070205	08561062	19.4392	-103.7507	5.09	10 	21.0	14.0	 3.23  	515
20070205	22104786	19.3123	-103.8488	4.5	13 	13.0	20.0	 4.97  	516
20070206	02583573	19.4523	-103.7793	10.48	 5 	7.0	46.0	 0.77  	518
20070206	10561259	19.4585	-103.581	12.58	23 	5.0	3.0	 1.46  	519
20070210	08295451	19.337	-103.6047	5.56	20 	4.0	3.0	 1.70  	521
20070211	00282677	19.3745	-103.7495	38.58	12 	20.0	52.0	 5.00  	522
20070211	09094460	19.6497	-103.8255	25.19	20 	12.0	15.0	 4.82  	523
20070211	18494793	19.4587	-103.643	6.0	 8 	29.0	59.0	 9.35  	525
20070211	20063688	19.4213	-103.6875	59.15	19 	21.0	27.0	 4.79  	526
20070213	02170991	9.0935	-3.1067	1.0	18 	0.0	0.0	49.48  	527
20070213	19512310	19.2557	-103.5992	4.83	13 	3.0	7.0	 1.48  	528
20070215	06535397	19.6725	-103.6675	2.0	 8 	32.0	99.0	25.57  	529
20070215	19320921	9.1002	-3.0883	1.0	10 	0.0	0.0	39.64  	530
20070215	21103018	19.2728	-103.8308	24.0	 7 	32.0	99.0	13.03  	531
20070215	21414842	19.632	-105.283	1.0	 9 	32.0	99.0	10.52  	532
20070215	23295671	19.788	-103.5933	93.0	 4 	32.0	99.0	 5.26  	533
20070215	23301099	19.5087	-103.7833	4.2	12 	3.0	1.0	 0.38  	534
20070216	16393308	19.4675	-103.764	4.61	 9 	2.0	2.0	 0.34  	535
20070217	19350043	19.489	-103.5587	9.47	16 	4.0	3.0	 1.17  	536
20070217	19391438	19.5255	-103.7228	5.68	21 	4.0	3.0	 1.52  	537
20070218	01230756	19.5675	-103.9162	4.69	20 	4.0	9.0	 2.32  	538
20070218	16025480	19.5712	-103.9952	16.0	 4 	32.0	99.0	16.89  	539
20070219	18255056	19.4987	-103.7258	26.0	 8 	32.0	58.0	 4.64  	540
20070221	21000378	19.4785	-103.8995	5.02	10 	6.0	10.0	 1.59  	541
20070222	12514069	19.4022	-103.5752	5.77	15 	2.0	3.0	 0.94  	542
20070222	15282302	19.7428	-103.6703	26.0	 7 	32.0	99.0	19.59  	543
20070223	15075694	19.4602	-103.446	36.0	 6 	32.0	99.0	31.97  	544
20070224	02304496	18.1023	-104.5757	28.8	 5 	60.0	84.0	14.29  	546
20070224	08522030	19.5012	-103.6718	6.16	13 	7.0	3.0	 0.97  	547
20070226	14555284	19.4093	-103.6362	6.0	 8 	9.0	22.0	 2.97  	548
20070228	21520981	9.0668	-3.115	1.0	29 	0.0	0.0	51.92  	549
20070301	04003824	19.4543	-103.781	53.0	 4 	32.0	99.0	34.27  	550
20070301	06140765	19.286	-103.7815	2.8	 7 	7.0	15.0	 1.37  	551
20070301	19290921	9.1535	-3.1133	1.0	14 	0.0	0.0	24.71  	552
20070301	01231036	19.823	-103.7153	5.01	 5 	16.0	98.0	 3.56  	553
20070302	19533590	19.3757	-103.3803	81.0	 9 	32.0	99.0	 9.15  	554
20070304	10432991	16.895	-103.2002	1.0	 4 	32.0	99.0	 4.38  	555
20070305	07012616	19.36	-103.7803	19.0	11 	12.0	55.0	 3.07  	556
20070306	01252377	19.2932	-103.8983	1.0	 9 	32.0	99.0	16.67  	557
20070306	09165563	19.3537	-103.5313	8.63	13 	8.0	4.0	 1.35  	558
20070307	21123295	19.3283	-103.6595	37.0	 9 	13.0	56.0	 2.67  	559
20070308	06091611	19.5488	-103.7892	7.04	11 	5.0	7.0	 0.88  	560
20070308	10264280	19.2852	-103.8977	25.6	 8 	26.0	57.0	 3.15  	561
20070308	16411416	19.4775	-103.6192	6.85	23 	5.0	2.0	 1.43  	562
20070310	23182339	20.6972	-103.0087	1.0	 7 	32.0	99.0	20.82  	563
20070312	20012985	19.3505	-103.8263	4.75	 6 	21.0	97.0	 3.84  	564
20070313	12044099	19.4477	-103.683	17.57	20 	7.0	4.0	 1.49  	565
20070313	22252256	19.243	-103.9953	0.25	 6 	16.0	86.0	 2.62  	566
20070316	22154515	19.3802	-103.8582	4.65	 6 	9.0	16.0	 2.18  	567
20070317	10093657	20.8387	-104.4532	1.0	10 	32.0	99.0	41.13  	569
20070318	16303743	19.3765	-103.685	4.8	10 	7.0	3.0	 1.29  	570
20070318	17482199	19.4193	-103.7103	6.61	27 	6.0	2.0	 1.79  	571
20070320	01110971	9.1268	-3.0167	1.0	 7 	0.0	0.0	29.83  	573
20070320	11263108	19.2582	-103.84	6.0	 5 	32.0	99.0	17.73  	574
20070321	09024506	19.0765	-103.9537	24.0	11 	32.0	99.0	22.46  	576
20070321	09553351	19.407	-103.4098	3.63	11 	17.0	25.0	 4.34  	577
20070322	02590901	9.1168	-3.06	1.0	17 	0.0	0.0	26.09  	578
20070322	10120422	19.1302	-102.7433	3.0	11 	32.0	99.0	21.42  	579
20070323	04323492	19.376	-103.6097	16.0	14 	32.0	99.0	 8.31  	580
20070324	11074727	19.4838	-103.5542	93.0	 6 	32.0	99.0	 8.84  	581
20070324	16402320	18.5312	-102.3367	59.0	 8 	32.0	99.0	10.48  	582
20070324	17233073	19.5055	-103.5713	11.0	 9 	32.0	99.0	26.05  	583
20070324	18363268	19.1957	-103.6908	4.78	22 	25.0	40.0	12.19  	584
20070324	19464988	19.3297	-103.822	67.48	 5 	5.0	38.0	 0.47  	585
20070325	13440228	19.3107	-103.3055	1.0	 4 	32.0	99.0	17.73  	587
20070326	08304523	19.3277	-103.7942	3.94	 7 	2.0	7.0	 0.26  	588
20070326	09071430	19.526	-103.937	3.0	 4 	32.0	99.0	 5.37  	589
20070327	02394437	19.1163	-103.707	1.0	 7 	32.0	99.0	32.11  	590
20070327	04004576	19.5218	-103.7635	5.21	11 	6.0	5.0	 0.77  	591
20070328	06564906	19.3483	-103.556	1.0	 7 	32.0	99.0	 9.73  	592
20070328	12235521	18.4847	-102.9448	15.47	 9 	31.0	98.0	 9.32  	593
20070330	02264679	19.267	-103.7612	21.0	 5 	32.0	99.0	 7.62  	594
20070330	08182202	19.3303	-103.8883	3.21	 7 	10.0	11.0	 1.75  	595
20070330	22070202	18.2302	-102.5555	3.0	 7 	32.0	99.0	30.83  	596
20070331	22040177	19.4467	-103.7768	5.88	 6 	4.0	3.0	 0.61  	598
20070331	22040058	19.528	-103.7697	5.62	12 	6.0	2.0	 0.95  	599
20070401	07153289	19.785	-102.3165	1.0	 8 	32.0	99.0	18.62  	600
20070402	00181582	19.3498	-103.5963	5.49	24 	4.0	2.0	 1.53  	601
20070403	20430122	19.464	-103.8433	28.0	 4 	11.0	88.0	 1.58  	602
20070404	04555232	19.3818	-103.5668	2.97	24 	11.0	2.0	 1.17  	603
20070404	05573301	19.4977	-103.4468	34.67	18 	15.0	18.0	 4.34  	604
20070405	09115968	19.6068	-103.7712	45.0	 9 	20.0	94.0	 3.06  	605
20070406	18423765	19.6947	-103.6507	6.0	10 	32.0	99.0	23.41  	606
20070408	03464053	19.5845	-103.9902	4.17	10 	9.0	25.0	 2.31  	607
20070408	09431686	19.1888	-103.9308	3.12	 4 	30.0	99.0	 5.29  	608
20070409	04530846	19.5253	-103.8513	7.0	 4 	16.0	95.0	 1.92  	609
20070409	14053579	19.7423	-103.8193	57.0	19 	32.0	99.0	25.87  	610
20070410	05164178	19.325	-103.4958	14.0	15 	32.0	64.0	13.51  	611
20070410	23064450	19.5	-103.7517	5.48	26 	3.0	1.0	 1.00  	612
20070412	21034427	19.4348	-103.6845	5.77	17 	4.0	6.0	 1.89  	613
20070413	00383385	19.3657	-103.7035	4.98	20 	7.0	3.0	 1.56  	614
20070413	05034689	19.5562	-103.6277	5.75	27 	26.0	19.0	14.03  	615
20070413	05431912	19.4958	-103.645	5.6	15 	9.0	2.0	 1.04  	616
20070414	00305649	19.3653	-103.7003	5.86	 8 	5.0	4.0	 1.25  	618
20070414	20511591	19.6308	-103.9748	45.1	16 	20.0	28.0	 3.32  	620
20070415	09303299	19.4445	-103.7063	5.15	27 	4.0	2.0	 1.51  	621
20070416	09332462	19.3137	-104.2655	93.0	12 	32.0	99.0	11.96  	623
20070417	04480670	19.5362	-103.8317	2.73	 7 	2.0	6.0	 0.41  	624
20070417	08385463	18.3137	-102.9537	5.0	 7 	72.0	99.0	35.06  	625
20070418	07424294	19.2012	-103.4335	4.0	 8 	32.0	99.0	21.91  	626
20070423	16255823	19.0262	-102.5825	18.25	 6 	2.0	12.0	 0.07  	630
20070423	22010653	19.7555	-103.5568	3.68	 6 	9.0	11.0	 1.37  	631
20070425	01341663	19.5488	-103.4563	64.0	 4 	32.0	99.0	 9.19  	633
20070427	08221899	19.375	-103.6197	14.0	 5 	32.0	99.0	11.10  	634
20070428	12344701	19.3207	-103.6528	9.96	12 	11.0	10.0	 1.58  	635
20070430	02380577	19.4898	-103.939	3.42	12 	4.0	14.0	 1.34  	636
20070430	20043783	19.4953	-104.0763	35.0	 8 	14.0	42.0	 2.24  	637
20070501	01172519	19.5238	-103.3348	3.26	 5 	21.0	99.0	 4.36  	638
20070501	09450727	19.3735	-103.4688	4.85	13 	4.0	6.0	 1.07  	639
20070502	08145912	19.5262	-103.7738	10.77	20 	6.0	3.0	 1.45  	640
20070503	05072633	19.0223	-104.3618	21.25	 6 	2.0	6.0	 0.07  	641
20070503	10350330	19.4918	-103.6852	12.5	 9 	7.0	4.0	 0.94  	642
20070504	10224692	19.4707	-103.6077	13.49	13 	5.0	3.0	 0.89  	643
20070505	22531148	19.4342	-103.2362	0.88	11 	8.0	29.0	 1.93  	644
20070507	12344382	19.4915	-103.5957	12.02	12 	3.0	3.0	 0.78  	645
20070509	05520133	20.595	-104.2322	45.0	 4 	77.0	98.0	13.45  	646
20070509	16322684	19.413	-103.6958	3.0	 7 	32.0	46.0	11.31  	647
20070509	19305945	20.7793	-104.5115	5.0	 7 	32.0	99.0	15.66  	648
20070510	15293808	19.5427	-103.7432	14.9	19 	10.0	8.0	 2.35  	649
20070511	08251426	19.7513	-103.6228	11.32	10 	3.0	1.0	 0.14  	650
20070512	08075731	20.0942	-104.0088	23.87	 4 	2.0	12.0	 0.02  	651
20070512	13501844	19.4618	-103.7887	9.21	 5 	7.0	37.0	 0.67  	652
20070515	03451326	19.382	-103.6323	5.77	20 	2.0	3.0	 1.35  	653
20070515	15043438	19.3952	-103.8443	43.64	 8 	24.0	96.0	 3.52  	654
20070516	07124849	19.3067	-103.7873	33.0	10 	13.0	82.0	 3.41  	656
20070516	09141248	19.346	-103.5928	5.91	25 	2.0	2.0	 1.17  	657
20070517	05042390	19.2848	-103.5688	4.5	18 	16.0	34.0	 8.40  	658
20070519	09425727	19.4425	-103.5337	9.55	19 	8.0	6.0	 1.82  	659
20070519	20462602	19.4783	-103.57	7.11	 7 	4.0	11.0	 0.56  	660
20070520	08333252	19.333	-103.802	9.0	 4 	32.0	99.0	12.51  	661
20070522	01432089	19.5473	-103.7132	68.0	11 	32.0	99.0	 5.63  	662
20070523	07263708	19.4093	-103.7382	5.87	24 	3.0	3.0	 1.69  	663
20070523	07363918	19.3588	-103.8265	17.0	 9 	32.0	99.0	20.47  	664
20070523	17270437	19.509	-103.9118	13.39	11 	8.0	8.0	 1.42  	665
20070523	21013600	19.4595	-103.7175	5.47	23 	3.0	2.0	 1.20  	666
20070524	16365223	19.498	-103.7493	5.53	15 	3.0	3.0	 0.97  	667
20070525	15030791	19.4112	-103.7482	5.95	27 	1.0	2.0	 1.27  	668
20070526	01095850	19.465	-104.81	22.0	11 	32.0	99.0	 9.78  	669
20070528	16273241	19.3953	-103.8008	54.0	17 	13.0	26.0	 3.40  	670
20070528	18322798	18.7068	-102.4575	57.83	 4 	70.0	99.0	 5.29  	671
20070528	20370190	19.4702	-103.5588	5.41	15 	5.0	3.0	 1.55  	672
20070529	17261333	19.4525	-103.7678	3.85	 4 	1.0	16.0	 0.21  	673
20070530	08302272	19.4192	-103.9645	3.39	 6 	6.0	9.0	 1.40  	674
20070530	22520027	19.2458	-103.8395	36.0	 4 	32.0	99.0	12.41  	675
20070531	20360139	19.726	-103.7087	4.62	 5 	2.0	21.0	 0.41  	676
20070601	04424646	19.6472	-103.7283	5.09	13 	4.0	4.0	 1.22  	677
20070601	13051758	19.5497	-103.702	5.97	13 	17.0	10.0	 2.48  	678
20070601	19502179	19.3907	-103.713	5.47	22 	2.0	2.0	 1.52  	679
20070602	05480124	19.3718	-103.7068	5.99	21 	3.0	3.0	 1.62  	680
20070603	02205286	19.2847	-103.8808	4.21	13 	10.0	12.0	 3.08  	681
20070603	10591842	19.3768	-103.7288	5.9	23 	3.0	3.0	 1.28  	682
20070603	15301795	18.8237	-104.6215	16.0	 4 	2.0	11.0	 0.06  	683
20070605	06114950	19.4072	-103.5768	10.11	12 	6.0	7.0	 1.34  	684
20070605	14115146	19.794	-103.0593	1.0	 8 	32.0	99.0	 7.31  	685
20070606	05171738	19.5983	-102.6335	20.92	12 	5.0	21.0	 1.41  	686
20070606	15205575	19.312	-103.7217	4.62	 7 	4.0	7.0	 0.60  	687
20070606	16091426	19.2463	-103.8045	5.66	 5 	16.0	38.0	 2.11  	688
20070606	20094473	19.3167	-103.728	4.4	 4 	13.0	99.0	 2.43  	689
20070607	05052928	19.1013	-103.9893	0.03	21 	8.0	12.0	 2.68  	690
20070607	20350973	19.5928	-103.5273	1.04	14 	10.0	8.0	 1.09  	691
20070608	20410988	19.3538	-103.201	0.03	 7 	22.0	24.0	 1.94  	692
20070609	01315113	19.6772	-103.3525	5.03	 5 	17.0	96.0	 2.08  	693
20070609	06520938	19.5085	-103.8338	5.88	27 	3.0	6.0	 1.86  	694
20070609	19480751	19.2823	-103.6208	18.18	24 	7.0	6.0	 2.04  	695
20070610	08323850	19.4753	-103.7882	5.49	15 	2.0	3.0	 0.68  	696
20070611	11282728	19.3518	-103.4672	3.75	 6 	4.0	10.0	 0.38  	697
20070611	15180668	19.5887	-103.7662	71.0	 4 	18.0	99.0	 1.61  	698
20070612	07343057	19.4907	-103.7445	7.04	23 	4.0	2.0	 1.11  	699
20070612	09352274	19.5002	-103.8245	6.25	11 	1.0	2.0	 0.24  	700
20070612	10591505	19.4857	-103.5803	10.74	16 	6.0	4.0	 1.50  	701
20070612	15233106	18.9567	-104.8305	78.0	 4 	32.0	99.0	12.01  	702
20070613	09303106	19.4888	-103.7633	8.07	12 	3.0	3.0	 0.79  	703
20070613	14234093	18.3178	-103.0925	5.07	 4 	11.0	6.0	 0.02  	704
20070613	17092043	19.4055	-103.7787	3.0	 6 	32.0	99.0	43.93  	705
20070615	06183979	18.6103	-102.3208	7.0	12 	4.0	32.0	 1.15  	706
20070615	23120595	18.995	-103.7772	33.22	 9 	14.0	62.0	 1.53  	707
